track_id,artist_name,artist_country,genre,year,energy,valence,tempo,danceability,popularity
b5137aab-81d1-48dc-8bf4-0b1ba7f906d4,Hans Hartz,DE,Pop,1986,,,,,
633b6e7d-cbbb-419a-8450-6ba4ee8ea5ac,Hans Hartz,DE,Pop,1986,,,,,
f4794ffe-7038-4c1e-aa55-e2f90b9b8657,Hans Hartz,DE,Pop,1986,,,,,
2edd66ed-b723-4c55-8255-f2c8e4e24952,Hans Hartz,DE,Pop,1986,,,,,
40003fa9-3bd9-4b7a-baaa-ef62c145d96c,Hans Hartz,DE,Pop,1986,,,,,
046068b0-6a55-42ef-be77-1f1fce09e00e,Belinda Carlisle,US,Pop,1986,,,,,
e502dd56-9daa-4309-9ca5-cfb77410565e,The Dixie Cups,US,Pop,1964,,,,,
fe584432-19ec-4c33-b6ba-703f620e3e55,Limahl,GB,Electronic,1986,,,,,
42dc82c4-8694-4964-8495-09c5118a398e,CHAGE and ASKA,JP,Pop,1986,,,,,
be1b2a6a-8f39-4656-95d1-5691f8f5da66,CHAGE and ASKA,JP,Pop,1986,,,,,
7f9812bb-6258-420b-8c3d-47e1377fe421,The Communards,GB,Electronic,1986,,,,,
2273c3ba-0d75-44f4-a73e-f2b0935379a8,Hans Hartz,DE,Pop,1986,,,,,
0da031c8-75af-469d-9ae4-5789c2dfc335,Hans Hartz,DE,Pop,1986,,,,,
eea06bb5-6dd7-4758-b6bf-c93fd2603fb1,Hans Hartz,DE,Pop,1986,,,,,
4b3569d7-e59c-47d6-ab7a-8c7f9f92b676,The Mamas & the Papas,US,Pop,1980,,,,,
9480526c-fa95-4172-b0eb-bc4ed649e273,Belinda Carlisle,US,Pop,1986,,,,,
1054653b-fabb-4a4e-afcb-b7a1bf68e4b5,CHAGE and ASKA,JP,Pop,1986,,,,,
98d9bd7c-62ac-413c-8170-812474e135a2,CHAGE and ASKA,JP,Pop,1986,,,,,
92018d96-b370-478e-b4fe-83fb358f4f78,CHAGE and ASKA,JP,Pop,1986,,,,,
67bf237e-9a15-4207-8709-e199fb6e593b,CHAGE and ASKA,JP,Pop,1986,,,,,
e5240c05-3a3c-415f-ab8b-180108709ca7,Bob Geldof,IE,Electronic,1986,,,,,
b9d208a3-5f74-47b3-bd59-603c279d035c,Kombi,PL,Electronic,1986,,,,,
983be909-7a58-4581-aa59-5389c087e7b0,Duran Duran,GB,Electronic,1986,,,,,
ab7eb624-ae03-423c-82cd-18677c08c260,Climie Fisher,GB,Electronic,1986,,,,,
f6211f2f-0882-4d4b-9a1f-d22a363a39b8,Climie Fisher,GB,Electronic,1986,,,,,
7e968e5a-9f8f-4c43-8129-3bd1a81f2c35,Het Goede Doel,NL,Electronic,1986,,,,,
64ba863d-704c-4a23-a6b6-b2148a359e66,Modern Talking,DE,Electronic,1986,,,,,
fffaf829-f4ee-4617-9d8a-911c31aff41d,Leevi and the Leavings,FI,Electronic,1986,,,,,
98af54c6-5249-4998-9d30-a2ed236a87fd,Roxette,SE,Electronic,1986,,,,,
14fd7722-0c45-4871-bc37-4c445388ba04,Roxette,SE,Electronic,1986,,,,,
991fe074-9d8a-45ed-88b8-6fc76b09312c,UB40,GB,Pop,1986,,,,,
bcef1e50-dd72-40c9-af00-99a5496193de,Bob Geldof,IE,Electronic,1986,,,,,
83105e05-88b7-4ddb-a83a-1786887988bb,Daryl Hall & John Oates,US,Pop,1980,,,,,
ef54c3ef-e6f4-4199-b605-b53a1c241240,Modern Talking,DE,Electronic,1986,,,,,
ad373ae1-5164-482f-8a01-d0ecfc539b1b,The Mamas & the Papas,US,Pop,1984,,,,,
5755fd9f-abff-44ce-82a0-86ec77bf44fa,Louie Heredia,PH,Electronic,1986,,,,,
cceb9814-4606-442d-8c90-3d6e8fdc8feb,Frankie Goes to Hollywood,GB,Pop,1986,,,,,
fe146db4-59dd-4406-aa80-6de289a11cfd,Roxette,SE,Electronic,1986,,,,,
1f63e7cb-5d33-4b5c-907b-69b7a69661e1,Australian Crawl,AU,Pop,1985,,,,,
39b2c83a-f972-4eed-97b7-af9fa48a47bc,Modern Talking,DE,Electronic,1986,,,,,
929f12de-5184-4d0e-870f-11bb63c6eb94,Bob Geldof,IE,Electronic,1986,,,,,
b20d7a2d-44d9-4e37-839b-325b50c784ff,Madonna,US,Electronic,1986,,,,,
048deef9-3fd9-4b80-986f-3c26977afca5,Bad Boys Blue,DE,Electronic,1986,,,,,
cdaba395-6fcb-4b9f-ad89-d00b63418e4e,Juliane Werding,DE,Pop,1986,,,,,
9f40d31f-a01e-4708-b3ca-154cf1c9803c,Nancy Martinez,CA,Electronic,1986,,,,,
5c2071e5-d89c-42ce-8ad7-462455b34225,The Communards,GB,Electronic,1986,,,,,
c65531b2-94ad-44e3-8300-6e6d0cc06361,Bad Boys Blue,DE,Electronic,1986,,,,,
ab2b1683-53b9-4b40-b6bd-167b0b49d091,Bad Boys Blue,DE,Electronic,1986,,,,,
f570327e-1252-4715-8c56-c1e2ab4eba3e,Samantha Fox,GB,Electronic,1986,,,,,
34630c90-64d3-4868-83d4-7f3277baec81,Yello,CH,Electronic,1986,,,,,
f2f619ea-09c6-4c98-9dbc-326a31bde4b7,Roxette,SE,Electronic,1986,,,,,
7d6a0b2d-0c0f-4635-a1e9-ce1ce2e93b7e,Sly Fox,US,Pop,1986,,,,,
f61fe315-1760-43f2-b846-a19db554e43d,Big Audio Dynamite,GB,Electronic,1986,,,,,
70946e44-713b-4cb3-87fe-cd28d24b3499,Nancy Martinez,CA,Electronic,1986,,,,,
799dafb5-20ff-4bd4-a16c-f2dc4930e2cd,Roxette,SE,Electronic,1986,,,,,
31e5f255-99a3-4933-b8d8-f4a806a72b8d,Roxette,SE,Electronic,1986,,,,,
5501b6be-2e26-4319-a88d-480e828add0b,Yello,CH,Electronic,1986,,,,,
716e4ab5-0231-4d66-b9d6-229e6b8b3017,Nancy Martinez,CA,Electronic,1986,,,,,
7a0624d9-6948-4893-8cb7-5ff0ca1a13eb,Five Star,GB,Electronic,1986,,,,,
29ba5cb6-cd45-44ca-b822-56ac4c73df47,Roxette,SE,Electronic,1986,,,,,
6e90b832-c2c0-4cf9-a27c-26b80687e0cf,Roxette,SE,Electronic,1986,,,,,
9c817b41-f5d1-40a6-9a10-947ea3191e57,Frankie Goes to Hollywood,GB,Electronic,1986,,,,,
6538d17b-608d-4c2c-9d62-93365b1cde2e,Leevi and the Leavings,FI,Electronic,1986,,,,,
becb2b1f-0e05-4604-853f-7e862358201d,Carpenters,US,Pop,1973,,,,,
837bb8b0-a9a3-4f17-b18e-7b0845c21463,Madonna,US,Electronic,1986,,,,,
a08faba0-a5a4-40bf-913b-cb8a8e2e27fd,Madonna,US,Electronic,1986,,,,,
12e21a34-511e-46ec-b7ee-f0618c87ae60,The Rascals,US,Pop,1986,,,,,
bb8fb02e-41db-4e94-b291-a68ef16277d1,Falco,AT,Electronic,1986,,,,,
5de076d6-3f63-4b7a-9f34-fc8735f950e6,Kim Wilde,GB,Electronic,1986,,,,,
602c16c2-09b9-4f7e-be86-7931f2f37707,Nena,DE,Electronic,1986,,,,,
68b0587b-8175-43d4-84b2-5283d04b85e8,Pet Shop Boys,GB,Electronic,1986,,,,,
b7aef5d8-06c7-4e41-b835-2a2e7280a695,Tim Finn,NZ,Pop,1986,,,,,
767e1e2a-9afa-451c-afc7-6b7d7f801673,Tim Finn,NZ,Pop,1986,,,,,
fdc86ce4-e5a9-44e7-9f8c-94c54f11d5ee,Eurythmics,GB,Electronic,1986,,,,,
4b7bc4c6-0dd0-4593-83db-d99083768500,Nena,DE,Electronic,1986,,,,,
19d6ebd5-c417-49ae-ad6b-b30ecabf6056,Cyndi Lauper,US,Electronic,1986,,,,,
d7b85854-35ba-4f67-a1e7-070c6d2e31aa,Kim Wilde,GB,Electronic,1986,,,,,
5b8839e0-86fc-4999-ab18-c272cc32077b,Eurythmics,GB,Electronic,1986,,,,,
9de17cf5-8b78-4a46-a66d-0de23ab1849f,Nena,DE,Electronic,1986,,,,,
1677121e-7570-420c-be7f-3bf8f2e9d3fe,Cyndi Lauper,US,Electronic,1986,,,,,
1c73e705-854d-4f83-b109-6d5637ec9f81,Cyndi Lauper,US,Electronic,1986,,,,,
b6530179-a548-4313-a81b-a4e4c87ff82d,Roxette,SE,Electronic,1986,,,,,
553b217c-19dd-4eac-abac-ced1e1ca7886,The Beach Boys,US,Pop,1986,,,,,
9f3a7b90-4701-4bda-b171-dcc5f83145a2,The Beach Boys,US,Pop,1986,,,,,
d8b46bfa-7356-484d-bb9a-faa568dbe35e,矢野顕子,JP,Pop,1981,,,,,
748169b8-6cab-4957-a99e-6f2737207ea4,矢野顕子,JP,Pop,1981,,,,,
9ca67ada-2b2e-4a88-867c-fd054345cabc,XTC,GB,Pop,1986,,,,,
d368f60e-ea43-47c7-a571-abcd7e83e56c,XTC,GB,Pop,1986,,,,,
6b38f42a-d90c-4074-a5db-784eb282abe6,The Shirelles,US,Pop,1986,,,,,
de7ceccb-20e9-4864-9e9f-08219e8fda7f,The Rascals,US,Pop,1986,,,,,
efed1544-d5d6-4628-93a2-c39f46d6c818,XTC,GB,Pop,1986,,,,,
